Datum;Gewässer;Methode;Gattung;Art;Geschlecht;Anzahl;Fundort;Bearbeiter;Bemerkungen;;;;;;
14.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Speissegger;;;;;;;
14.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Speissegger;;;;;;;
14.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Speissegger;;;;;;;
14.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Speissegger;;;;;;;
14.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Speissegger;;;;;;;
14.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Speissegger;;;;;;;
14.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Speissegger;;;;;;;
14.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Speissegger;;;;;;;
15.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
15.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
15.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
15.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
15.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
15.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
15.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
15.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
15.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
15.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
15.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
15.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
16.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Eichhorn;;;;;;;
16.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Eichhorn;;;;;;;
16.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Eichhorn;;;;;;;
16.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Eichhorn;;;;;;;
16.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Eichhorn;;;;;;;
16.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Eichhorn;;;;;;;
16.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Eichhorn;;;;;;;
16.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Eichhorn;;;;;;;
16.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Eichhorn;;;;;;;
16.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Eichhorn;;;;;;;
16.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Eichhorn;;;;;;;
16.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Eichhorn;;;;;;;
17.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Aeschbacher;;;;;;;
17.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Aeschbacher;;;;;;;
17.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Aeschbacher;;;;;;;
17.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Aeschbacher;;;;;;;
17.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Aeschbacher;;;;;;;
17.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Aeschbacher;;;;;;;
17.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Aeschbacher;;;;;;;
17.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Aeschbacher;;;;;;;
17.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Aeschbacher;;;;;;;
17.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Aeschbacher;;;;;;;
17.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Aeschbacher;;;;;;;
17.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Aeschbacher;;;;;;;
18.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Marschke;;;;;;;
18.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Marschke;;;;;;;
18.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Marschke;;;;;;;
18.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Marschke;;;;;;;
18.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Marschke;;;;;;;
18.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Marschke;;;;;;;
18.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Marschke;;;;;;;
18.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Marschke;;;;;;;
18.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Marschke;;;;;;;
18.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Marschke;;;;;;;
18.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Marschke;;;;;;;
18.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Marschke;;;;;;;
19.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Speissegger;;;;;;;
19.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Speissegger;;;;;;;
19.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Speissegger;;;;;;;
19.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Speissegger;;;;;;;
19.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Speissegger;;;;;;;
19.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Speissegger;;;;;;;
19.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Speissegger;;;;;;;
19.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Speissegger;;;;;;;
19.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Speissegger;;;;;;;
19.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Speissegger;;;;;;;
19.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Speissegger;;;;;;;
19.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Speissegger;;;;;;;
20.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Moeller;;;;;;;
20.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Moeller;;;;;;;
20.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Moeller;;;;;;;
20.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Moeller;;;;;;;
20.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Moeller;;;;;;;
20.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Moeller;;;;;;;
20.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Moeller;;;;;;;
20.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Moeller;;;;;;;
20.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Moeller;;;;;;;
20.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Moeller;;;;;;;
20.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Moeller;;;;;;;
20.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Moeller;;;;;;;
21.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Zehnder;;;;;;;
21.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Zehnder;;;;;;;
21.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Zehnder;;;;;;;
21.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Zehnder;;;;;;;
21.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Zehnder;;;;;;;
21.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Zehnder;;;;;;;
21.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Zehnder;;;;;;;
21.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Zehnder;;;;;;;
21.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Zehnder;;;;;;;
21.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Zehnder;;;;;;;
21.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Zehnder;;;;;;;
21.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Zehnder;;;;;;;
22.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
22.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
22.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
22.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
22.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
22.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
22.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
22.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
22.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
22.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
22.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
22.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
23.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Eichhorn;;;;;;;
23.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Eichhorn;;;;;;;
23.05.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Eichhorn;;;;;;;
23.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Eichhorn;;;;;;;
23.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Eichhorn;;;;;;;
23.05.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Eichhorn;;;;;;;
23.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Eichhorn;;;;;;;
23.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Eichhorn;;;;;;;
23.05.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Eichhorn;;;;;;;
23.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Eichhorn;;;;;;;
23.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Eichhorn;;;;;;;
23.05.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Eichhorn;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
