self.name,current_date,probabilityCatch,sum((offspring where each.isEgg) collect each.count),sum((offspring where !each.isEgg) collect each.count),(juvenil count true) + (migrant count each.isJuvenil),(adult count true) + (migrant count !each.isJuvenil),adult count each.slipped,adult count !each.slipped,catched_adult_tot,catched_juv_tot,eggs_tot,larva_tot,juv_tot,adult_tot,migrantJuv_tot,migrantAdult_tot,'\"',occupiedPonds_list,'\"'
Simulation 4,date ('2021-01-01 00:00:00'),0.95,0,0,2015,1000,0,1000,0,0,1875300,937650,29222,10928,10897,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(129),pond(144)],"
Simulation 0,date ('2022-01-01 00:00:00'),0.95,0,0,1515,199,0,199,1741,0,2253900,1126950,37033,14126,13729,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(133)],"
Simulation 1,date ('2022-01-01 00:00:00'),0.95,0,0,1457,146,3,143,1283,0,1876200,938100,29983,11511,11281,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126)],"
Simulation 2,date ('2022-01-01 00:00:00'),0.95,0,0,724,79,0,79,1059,0,1688400,844200,28270,10987,10516,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(144)],"
Simulation 3,date ('2022-01-01 00:00:00'),0.95,0,0,2149,180,1,179,2001,0,2994300,1497150,47449,18272,17585,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126)],"
Simulation 4,date ('2022-01-01 00:00:00'),0.95,0,0,793,151,0,151,1428,0,1880100,940050,29992,11682,11173,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(144)],"
Simulation 0,date ('2023-01-01 00:00:00'),0.95,0,0,1099,21,1,20,2491,0,2259600,1129800,38105,14725,14123,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125)],"
Simulation 1,date ('2023-01-01 00:00:00'),0.95,0,0,974,18,1,17,1937,0,1881300,940650,30921,12060,11629,0,",[pond(0),pond(8),pond(9),pond(13),pond(14),pond(125),pond(126)],"
Simulation 2,date ('2023-01-01 00:00:00'),0.95,0,0,378,6,0,6,1387,0,1690200,845100,28622,11250,10638,0,",[pond(10),pond(15),pond(125),pond(126)],"
Simulation 3,date ('2023-01-01 00:00:00'),0.95,0,0,1406,16,1,15,2964,0,3001200,1500600,48804,19102,18090,0,",[pond(8),pond(10),pond(15),pond(16)],"
Simulation 4,date ('2023-01-01 00:00:00'),0.95,0,0,773,11,0,11,1845,0,1884000,942000,30741,11973,11440,0,",[pond(8),pond(9),pond(10),pond(14)],"
